27,Issues,33,23,6,Julia Michaels,2017-03-18
28,Stay,120,28,1,Zedd & Alessia Cara,2017-03-18
29,Black Beatles,16,1,25,Rae Sremmurd Featuring Gucci Mane,2017-03-18
30,Million Reasons,30,4,15,Lady Gaga,2017-03-18
31,T-Shirt,32,19,7,Migos,2017-03-18
32,Cold,23,16,3,Maroon 5 Featuring Future,2017-03-18
33,All Time Low,26,16,21,Jon Bellion,2017-03-18
34,Slide,120,34,1,Calvin Harris Featuring Frank Ocean & Migos,2017-03-18
35,Congratulations,36,28,10,Post Malone Featuring Quavo,2017-03-18
36,Let Me Love You,31,4,30,DJ Snake Featuring Justin Bieber,2017-03-18
37,Selfish,120,37,1,Future Featuring Rihanna,2017-03-18
38,Caroline,24,11,26,Amine,2017-03-18
39,Side To Side,34,4,27,Ariana Grande Featuring Nicki Minaj,2017-03-18
40,Swang,35,33,11,Rae Sremmurd,2017-03-18
41,Water Under The Bridge,37,26,17,Adele,2017-03-18
42,Better Man,39,34,18,Little Big Town,2017-03-18
43,Heathens,38,2,37,twenty one pilots,2017-03-18
44,Dirt On My Boots,42,37,13,Jon Pardi,2017-03-18
45,Treat You Better,40,6,39,Shawn Mendes,2017-03-18
46,Mask Off,49,18,2,Future,2017-03-18
47,Party,45,40,11,Chris Brown Featuring Usher & Gucci Mane,2017-03-18
48,Comin Out Strong,120,48,1,Future Featuring The Weeknd,2017-03-18
49,Both,50,41,11,Gucci Mane Featuring Drake,2017-03-18
50,I Got You,43,43,9,Bebe Rexha,2017-03-18
51,Location,51,24,8,Khalid,2017-03-18
52,Despacito,59,44,7,Luis Fonsi Featuring Daddy Yankee,2017-03-18
53,How Far I'll Go,120,41,12,Auli'i Cravalho,2017-03-18
54,Deja Vu,55,7,12,J. Cole,2017-03-18
55,Think A Little Less,58,54,10,Michael Ray,2017-03-18
56,Make Me (Cry),53,46,12,Noah Cyrus Featuring Labrinth,2017-03-18
57,Goosebumps,62,50,17,Travis Scott,2017-03-18
58,Everyday,78,55,3,Ariana Grande Featuring Future,2017-03-18
59,Believer,65,41,4,Imagine Dragons,2017-03-18
60,Rolex,68,34,3,Ayo & Teo,2017-03-18
61,Shining,57,57,3,DJ Khaled Featuring Beyonce & JAY Z,2017-03-18
62,Play That Song,60,41,14,Train,2017-03-18
63,Sober Saturday Night,61,47,9,Chris Young Featuring Vince Gill,2017-03-18
64,Draco,46,46,2,Future,2017-03-18
65,Moves,63,38,10,Big Sean,2017-03-18
66,Look At Me!,70,66,4,XXXTENTACION,2017-03-18
67,Party Monster,64,16,15,The Weeknd,2017-03-18
68,Fast,76,60,6,Luke Bryan,2017-03-18
69,Today,71,67,9,Brad Paisley,2017-03-18
70,Any Ol' Barstool,73,62,6,Jason Aldean,2017-03-18
71,Call On Me,72,70,9,Starley,2017-03-18
72,Cash Me Outside (_CashMeOutside),96,72,3,DJ Suede The Remix God,2017-03-18
73,Love,44,44,2,Lana Del Rey,2017-03-18
74,Hurricane,82,55,3,Luke Combs,2017-03-18
75,Castle On The Hill,66,6,8,Ed Sheeran,2017-03-18
76,Used To This,67,14,17,Future Featuring Drake,2017-03-18
77,No Heart,85,43,19,21 Savage & Metro Boomin,2017-03-18
78,Make Love,120,78,1,Gucci Mane & Nicki Minaj,2017-03-18
79,Kill A Word,74,71,12,Eric Church Featuring Rhiannon Giddens,2017-03-18
80,How Far I'll Go,94,56,13,Alessia Cara,2017-03-18
81,The Weekend,81,69,9,Brantley Gilbert,2017-03-18
82,Heavy,52,52,2,Linkin Park Featuring Kiiara,2017-03-18
83,Redbone,120,48,13,Childish Gambino,2017-03-18
84,Road Less Traveled,87,69,6,Lauren Alaina,2017-03-18
85,In Case You Didn't Know,92,51,4,Brett Young,2017-03-18
86,Selfish,90,51,17,PnB Rock,2017-03-18
87,Star Of The Show,75,45,18,Thomas Rhett,2017-03-18
88,Love Me Now,69,23,19,John Legend,2017-03-18
89,Losin Control,120,77,1,Russ,2017-03-18
90,Chantaje,80,51,16,Shakira Featuring Maluma,2017-03-18
91,A Guy With A Girl,79,42,16,Blake Shelton,2017-03-18
92,God  Your Mama  And Me,120,92,1,Florida Georgia Line Featuring Backstreet Boys,2017-03-18
93,The Fighter,86,53,4,Keith Urban Featuring Carrie Underwood,2017-03-18
94,Slippery,89,48,5,Migos Featuring Gucci Mane,2017-03-18
95,Not Nice,88,82,7,PARTYNEXTDOOR,2017-03-18
96,Hometown Girl,120,72,1,Josh Turner,2017-03-18
97,Yeah Boy,100,88,3,Kelsea Ballerini,2017-03-18
98,Black,95,87,6,Dierks Bentley,2017-03-18
99,El Amante,98,98,4,Nicky Jam,2017-03-18
100,Green Light,120,19,1,Lorde,2017-03-18
1,Shape Of You,1,1,7,Ed Sheeran,2017-03-11
2,Bad And Boujee,3,1,15,Migos Featuring Lil Uzi Vert,2017-03-11
3,I Don't Wanna Live Forever (Fifty Shades Darker),2,2,11,Zayn / Taylor Swift,2017-03-11
4,That's What I Like,7,2,6,Bruno Mars,2017-03-11
5,Closer,5,1,30,The Chainsmokers Featuring Halsey,2017-03-11
6,Paris,11,6,6,The Chainsmokers,2017-03-11
7,Love On The Brain,8,5,19,Rihanna,2017-03-11
8,Chained To The Rhythm,4,4,2,Katy Perry Featuring Skip Marley,2017-03-11
9,Bounce Back,10,6,16,Big Sean,2017-03-11
10,Bad Things,6,4,17,Machine Gun Kelly x Camila Cabello,2017-03-11
11,I Feel It Coming,9,4,14,The Weeknd Featuring Daft Punk,2017-03-11
12,It Ain't Me,93,12,2,Kygo x Selena Gomez,2017-03-11
13,Fake Love,12,8,18,Drake,2017-03-11
14,Scars To Your Beautiful,15,8,26,Alessia Cara,2017-03-11
15,24K Magic,13,4,20,Bruno Mars,2017-03-11
16,Black Beatles,16,1,24,Rae Sremmurd Featuring Gucci Mane,2017-03-11
17,Starboy,14,1,23,The Weeknd Featuring Daft Punk,2017-03-11
18,Mercy,19,15,23,Shawn Mendes,2017-03-11
19,Don't Wanna Know,17,6,20,Maroon 5 Featuring Kendrick Lamar,2017-03-11
20,iSpy,20,20,9,KYLE Featuring Lil Yachty,2017-03-11
21,Rockabye,22,9,12,Clean Bandit Featuring Sean Paul & Anne-Marie,2017-03-11
22,Body Like A Back Road,27,12,4,Sam Hunt,2017-03-11
23,Cold,42,16,2,Maroon 5 Featuring Future,2017-03-11
24,Caroline,21,11,25,Amine,2017-03-11
25,Down,30,21,6,Marian Hill,2017-03-11
26,All Time Low,26,16,20,Jon Bellion,2017-03-11
27,Tunnel Vision,120,6,1,Kodak Black,2017-03-11
28,Say You Won't Let Go,23,19,18,James Arthur,2017-03-11
29,Can't Stop The Feeling!,25,1,42,Justin Timberlake,2017-03-11
30,Million Reasons,18,4,14,Lady Gaga,2017-03-11
31,Let Me Love You,28,4,29,DJ Snake Featuring Justin Bieber,2017-03-11
32,T-Shirt,29,19,6,Migos,2017-03-11
33,Issues,34,23,5,Julia Michaels,2017-03-11
34,Side To Side,24,4,26,Ariana Grande Featuring Nicki Minaj,2017-03-11
35,Swang,57,33,10,Rae Sremmurd,2017-03-11
36,Congratulations,33,28,9,Post Malone Featuring Quavo,2017-03-11
37,Water Under The Bridge,31,26,16,Adele,2017-03-11
38,Heathens,32,2,36,twenty one pilots,2017-03-11
39,Better Man,35,34,17,Little Big Town,2017-03-11
40,Treat You Better,36,6,38,Shawn Mendes,2017-03-11
41,How Would You Feel (Paean),120,41,1,Ed Sheeran,2017-03-11
42,Dirt On My Boots,39,37,12,Jon Pardi,2017-03-11
43,I Got You,43,43,8,Bebe Rexha,2017-03-11
44,Love,120,44,1,Lana Del Rey,2017-03-11
45,Party,41,40,10,Chris Brown Featuring Usher & Gucci Mane,2017-03-11
46,Draco,120,46,1,Future,2017-03-11
47,Broccoli,37,5,37,D.R.A.M. Featuring Lil Yachty,2017-03-11
48,This Town,38,20,22,Niall Horan,2017-03-11
49,Mask Off,120,18,1,Future,2017-03-11
50,Both,49,41,10,Gucci Mane Featuring Drake,2017-03-11
51,Location,44,24,7,Khalid,2017-03-11
52,Heavy,120,52,1,Linkin Park Featuring Kiiara,2017-03-11
53,Make Me (Cry),46,46,11,Noah Cyrus Featuring Labrinth,2017-03-11
54,Rent Money,120,54,1,Future,2017-03-11
55,Deja Vu,50,7,11,J. Cole,2017-03-11
56,Something Just Like This,120,56,1,The Chainsmokers & Coldplay,2017-03-11
57,Shining,62,57,2,DJ Khaled Featuring Beyonce & JAY Z,2017-03-11
58,Think A Little Less,56,54,9,Michael Ray,2017-03-11
59,Despacito,55,44,6,Luis Fonsi Featuring Daddy Yankee,2017-03-11
60,Play That Song,59,41,13,Train,2017-03-11
61,Sober Saturday Night,47,47,8,Chris Young Featuring Vince Gill,2017-03-11
62,Goosebumps,61,50,16,Travis Scott,2017-03-11
63,Moves,45,38,9,Big Sean,2017-03-11
64,Party Monster,58,16,14,The Weeknd,2017-03-11
65,Believer,66,41,3,Imagine Dragons,2017-03-11
66,Castle On The Hill,52,6,7,Ed Sheeran,2017-03-11
67,Used To This,60,14,16,Future Featuring Drake,2017-03-11
68,Rolex,87,34,2,Ayo & Teo,2017-03-11
69,Love Me Now,51,23,18,John Legend,2017-03-11
70,Look At Me!,74,70,3,XXXTENTACION,2017-03-11
71,Today,67,67,8,Brad Paisley,2017-03-11
72,Call On Me,70,70,8,Starley,2017-03-11
73,Any Ol' Barstool,76,62,5,Jason Aldean,2017-03-11
74,Kill A Word,73,71,11,Eric Church Featuring Rhiannon Giddens,2017-03-11
75,Star Of The Show,64,45,17,Thomas Rhett,2017-03-11
76,Fast,72,60,5,Luke Bryan,2017-03-11
77,Reminder,120,31,5,The Weeknd,2017-03-11
78,Everyday,85,55,2,Ariana Grande Featuring Future,2017-03-11
79,A Guy With A Girl,69,42,15,Blake Shelton,2017-03-11
80,Chantaje,78,51,15,Shakira Featuring Maluma,2017-03-11
81,The Weekend,80,69,8,Brantley Gilbert,2017-03-11
82,Hurricane,96,55,2,Luke Combs,2017-03-11
83,Guys My Age,68,68,5,Hey Violet,2017-03-11
84,Seein' Red,65,55,9,Dustin Lynch,2017-03-11
85,No Heart,82,43,18,21 Savage & Metro Boomin,2017-03-11
86,The Fighter,53,53,3,Keith Urban Featuring Carrie Underwood,2017-03-11
87,Road Less Traveled,86,69,5,Lauren Alaina,2017-03-11
88,Not Nice,83,82,6,PARTYNEXTDOOR,2017-03-11
89,Slippery,79,48,4,Migos Featuring Gucci Mane,2017-03-11
90,Selfish,89,51,16,PnB Rock,2017-03-11
91,Super Trapper,120,91,1,Future,2017-03-11
92,In Case You Didn't Know,75,51,3,Brett Young,2017-03-11
93,Dancing On My Own,120,93,2,Calum Scott,2017-03-11
94,How Far I'll Go,91,56,12,Alessia Cara,2017-03-11
95,Black,92,87,5,Dierks Bentley,2017-03-11
96,Cash Me Outside (_CashMeOutside),88,72,2,DJ Suede The Remix God,2017-03-11
97,No Favors,63,22,3,Big Sean Featuring Eminem,2017-03-11
98,El Amante,98,98,3,Nicky Jam,2017-03-11
99,Zoom,120,99,1,Future,2017-03-11
100,Yeah Boy,94,88,2,Kelsea Ballerini,2017-03-11
1,Shape Of You,1,1,6,Ed Sheeran,2017-03-04
2,I Don't Wanna Live Forever (Fifty Shades Darker),3,2,10,Zayn / Taylor Swift,2017-03-04
3,Bad And Boujee,2,1,14,Migos Featuring Lil Uzi Vert,2017-03-04
4,Chained To The Rhythm,120,4,1,Katy Perry Featuring Skip Marley,2017-03-04
5,Closer,7,1,29,The Chainsmokers Featuring Halsey,2017-03-04
6,Bad Things,5,4,16,Machine Gun Kelly x Camila Cabello,2017-03-04
7,That's What I Like,37,2,5,Bruno Mars,2017-03-04
8,Love On The Brain,13,5,18,Rihanna,2017-03-04
9,I Feel It Coming,16,4,13,The Weeknd Featuring Daft Punk,2017-03-04
10,Bounce Back,6,6,15,Big Sean,2017-03-04
11,Paris,10,6,5,The Chainsmokers,2017-03-04
12,Fake Love,11,8,17,Drake,2017-03-04
13,24K Magic,15,4,19,Bruno Mars,2017-03-04
14,Starboy,12,1,22,The Weeknd Featuring Daft Punk,2017-03-04
15,Scars To Your Beautiful,8,8,25,Alessia Cara,2017-03-04
16,Black Beatles,14,1,23,Rae Sremmurd Featuring Gucci Mane,2017-03-04
17,Don't Wanna Know,9,6,19,Maroon 5 Featuring Kendrick Lamar,2017-03-04
18,Million Reasons,4,4,13,Lady Gaga,2017-03-04
19,Mercy,19,15,22,Shawn Mendes,2017-03-04
20,iSpy,28,20,8,KYLE Featuring Lil Yachty,2017-03-04
21,Caroline,17,11,24,Amine,2017-03-04
22,Rockabye,23,9,11,Clean Bandit Featuring Sean Paul & Anne-Marie,2017-03-04
23,Say You Won't Let Go,27,19,17,James Arthur,2017-03-04
24,Side To Side,18,4,25,Ariana Grande Featuring Nicki Minaj,2017-03-04
25,Can't Stop The Feeling!,25,1,41,Justin Timberlake,2017-03-04
26,All Time Low,24,16,19,Jon Bellion,2017-03-04
27,Body Like A Back Road,21,12,3,Sam Hunt,2017-03-04
28,Let Me Love You,20,4,28,DJ Snake Featuring Justin Bieber,2017-03-04
29,T-Shirt,26,19,5,Migos,2017-03-04
30,Down,31,21,5,Marian Hill,2017-03-04
31,Water Under The Bridge,30,26,15,Adele,2017-03-04
32,Heathens,29,2,35,twenty one pilots,2017-03-04
33,Congratulations,39,28,8,Post Malone Featuring Quavo,2017-03-04
34,Issues,41,23,4,Julia Michaels,2017-03-04
35,Better Man,40,34,16,Little Big Town,2017-03-04
36,Treat You Better,36,6,37,Shawn Mendes,2017-03-04
37,Broccoli,35,5,36,D.R.A.M. Featuring Lil Yachty,2017-03-04
38,This Town,33,20,21,Niall Horan,2017-03-04
39,Dirt On My Boots,46,37,11,Jon Pardi,2017-03-04
40,Starving,34,12,29,Hailee Steinfeld & Grey Featuring Zedd,2017-03-04
41,Party,48,40,9,Chris Brown Featuring Usher & Gucci Mane,2017-03-04
42,Cold,120,16,1,Maroon 5 Featuring Future,2017-03-04
43,I Got You,56,43,7,Bebe Rexha,2017-03-04
44,Location,52,24,6,Khalid,2017-03-04
45,Moves,38,38,8,Big Sean,2017-03-04
46,Make Me (Cry),47,46,10,Noah Cyrus Featuring Labrinth,2017-03-04
47,Sober Saturday Night,66,47,7,Chris Young Featuring Vince Gill,2017-03-04
48,Juju On That Beat (TZ Anthem),42,5,21,Zay Hilfigerrr & Zayion McCall,2017-03-04
49,Both,53,41,9,Gucci Mane Featuring Drake,2017-03-04
50,Deja Vu,51,7,10,J. Cole,2017-03-04
51,Love Me Now,45,23,17,John Legend,2017-03-04
52,Castle On The Hill,62,6,6,Ed Sheeran,2017-03-04
53,The Fighter,120,53,2,Keith Urban Featuring Carrie Underwood,2017-03-04
54,Bom Bidi Bom,120,54,1,Nick Jonas & Nicki Minaj,2017-03-04
55,Despacito,61,44,5,Luis Fonsi Featuring Daddy Yankee,2017-03-04
56,Think A Little Less,63,54,8,Michael Ray,2017-03-04
57,Swang,77,33,9,Rae Sremmurd,2017-03-04
58,Party Monster,60,16,13,The Weeknd,2017-03-04
59,Play That Song,59,41,12,Train,2017-03-04
60,Used To This,57,14,15,Future Featuring Drake,2017-03-04
61,Goosebumps,65,50,15,Travis Scott,2017-03-04
62,Shining,120,57,1,DJ Khaled Featuring Beyonce & JAY Z,2017-03-04
63,No Favors,22,22,2,Big Sean Featuring Eminem,2017-03-04
64,Star Of The Show,58,45,16,Thomas Rhett,2017-03-04
65,Seein' Red,55,55,8,Dustin Lynch,2017-03-04
66,Believer,43,41,2,Imagine Dragons,2017-03-04
67,Today,75,67,7,Brad Paisley,2017-03-04
68,Guys My Age,69,68,4,Hey Violet,2017-03-04
69,A Guy With A Girl,64,42,14,Blake Shelton,2017-03-04
70,Call On Me,72,70,7,Starley,2017-03-04
71,Helium,120,71,1,Sia,2017-03-04
72,Fast,80,60,4,Luke Bryan,2017-03-04
73,Kill A Word,78,71,10,Eric Church Featuring Rhiannon Giddens,2017-03-04
74,Look At Me!,95,74,2,XXXTENTACION,2017-03-04
75,In Case You Didn't Know,94,51,2,Brett Young,2017-03-04
76,Any Ol' Barstool,84,62,4,Jason Aldean,2017-03-04
77,Heroe Favorito,120,77,1,Romeo Santos,2017-03-04
78,Chantaje,67,51,14,Shakira Featuring Maluma,2017-03-04
79,Slippery,73,48,3,Migos Featuring Gucci Mane,2017-03-04
80,The Weekend,79,69,7,Brantley Gilbert,2017-03-04
81,Way Down We Go,71,54,8,Kaleo,2017-03-04
82,No Heart,81,43,17,21 Savage & Metro Boomin,2017-03-04
83,Not Nice,82,82,5,PARTYNEXTDOOR,2017-03-04
84,Everything 1K,120,84,1,Kodak Black,2017-03-04
85,Everyday,120,55,1,Ariana Grande Featuring Future,2017-03-04
86,Road Less Traveled,90,69,4,Lauren Alaina,2017-03-04
87,Rolex,120,34,1,Ayo & Teo,2017-03-04
88,Cash Me Outside (_CashMeOutside),120,72,1,DJ Suede The Remix God,2017-03-04
89,Selfish,85,51,15,PnB Rock,2017-03-04
90,Wanna Be That Song,88,46,20,Brett Eldredge,2017-03-04
91,How Far I'll Go,83,56,11,Alessia Cara,2017-03-04
92,Black,120,87,4,Dierks Bentley,2017-03-04
93,It Ain't Me,120,93,1,Kygo x Selena Gomez,2017-03-04
94,Yeah Boy,120,88,1,Kelsea Ballerini,2017-03-04
95,Sex With Me,120,83,15,Rihanna,2017-03-04
96,Hurricane,120,55,1,Luke Combs,2017-03-04
97,Some Kind Of Drug,99,97,3,G-Eazy Featuring Marc E. Bassy,2017-03-04
98,El Amante,120,98,2,Nicky Jam,2017-03-04
99,Redbone,98,48,12,Childish Gambino,2017-03-04
100,Scared To Be Lonely,120,88,2,Martin Garrix & Dua Lipa,2017-03-04
1,Shape Of You,1,1,5,Ed Sheeran,2017-02-25
2,Bad And Boujee,2,1,13,Migos Featuring Lil Uzi Vert,2017-02-25
3,I Don't Wanna Live Forever (Fifty Shades Darker),3,2,9,Zayn / Taylor Swift,2017-02-25
4,Million Reasons,120,4,12,Lady Gaga,2017-02-25
5,Bad Things,4,4,15,Machine Gun Kelly x Camila Cabello,2017-02-25
6,Bounce Back,15,6,14,Big Sean,2017-02-25
7,Closer,5,1,28,The Chainsmokers Featuring Halsey,2017-02-25
8,Scars To Your Beautiful,10,8,24,Alessia Cara,2017-02-25
9,Don't Wanna Know,6,6,18,Maroon 5 Featuring Kendrick Lamar,2017-02-25
10,Paris,11,6,4,The Chainsmokers,2017-02-25
11,Fake Love,8,8,16,Drake,2017-02-25
12,Starboy,7,1,21,The Weeknd Featuring Daft Punk,2017-02-25
13,Love On The Brain,14,5,17,Rihanna,2017-02-25
14,Black Beatles,9,1,22,Rae Sremmurd Featuring Gucci Mane,2017-02-25
15,24K Magic,12,4,18,Bruno Mars,2017-02-25
16,I Feel It Coming,16,4,12,The Weeknd Featuring Daft Punk,2017-02-25
17,Caroline,17,11,23,Amine,2017-02-25
18,Side To Side,13,4,24,Ariana Grande Featuring Nicki Minaj,2017-02-25
19,Mercy,21,15,21,Shawn Mendes,2017-02-25
20,Let Me Love You,18,4,27,DJ Snake Featuring Justin Bieber,2017-02-25
21,Body Like A Back Road,38,12,2,Sam Hunt,2017-02-25
22,No Favors,120,22,1,Big Sean Featuring Eminem,2017-02-25
23,Rockabye,24,9,10,Clean Bandit Featuring Sean Paul & Anne-Marie,2017-02-25
24,All Time Low,20,16,18,Jon Bellion,2017-02-25
25,Can't Stop The Feeling!,22,1,40,Justin Timberlake,2017-02-25
26,T-Shirt,19,19,4,Migos,2017-02-25
27,Say You Won't Let Go,29,19,16,James Arthur,2017-02-25
28,iSpy,27,27,7,KYLE Featuring Lil Yachty,2017-02-25
29,Heathens,23,2,34,twenty one pilots,2017-02-25
30,Water Under The Bridge,28,26,14,Adele,2017-02-25
31,Down,37,21,4,Marian Hill,2017-02-25
32,Cheap Thrills,30,1,52,Sia Featuring Sean Paul,2017-02-25
33,This Town,25,20,20,Niall Horan,2017-02-25
34,Starving,26,12,28,Hailee Steinfeld & Grey Featuring Zedd,2017-02-25
35,Broccoli,31,5,35,D.R.A.M. Featuring Lil Yachty,2017-02-25
36,Treat You Better,32,6,36,Shawn Mendes,2017-02-25
37,That's What I Like,57,2,4,Bruno Mars,2017-02-25
38,Moves,74,38,7,Big Sean,2017-02-25
39,Congratulations,39,28,7,Post Malone Featuring Quavo,2017-02-25
40,Better Man,34,34,15,Little Big Town,2017-02-25
41,Issues,64,23,3,Julia Michaels,2017-02-25
42,Juju On That Beat (TZ Anthem),33,5,20,Zay Hilfigerrr & Zayion McCall,2017-02-25
43,Believer,120,41,1,Imagine Dragons,2017-02-25
44,Don't Let Me Down,36,3,52,The Chainsmokers Featuring Daya,2017-02-25
45,Love Me Now,35,23,16,John Legend,2017-02-25
46,Dirt On My Boots,43,37,10,Jon Pardi,2017-02-25
47,Make Me (Cry),46,46,9,Noah Cyrus Featuring Labrinth,2017-02-25
48,Party,44,40,8,Chris Brown Featuring Usher & Gucci Mane,2017-02-25
49,The Greatest,40,18,23,Sia Featuring Kendrick Lamar,2017-02-25
50,Bad Romance,120,2,35,Lady Gaga,2017-02-25
51,Deja Vu,47,7,9,J. Cole,2017-02-25
52,Location,60,24,5,Khalid,2017-02-25
53,Both,51,41,8,Gucci Mane Featuring Drake,2017-02-25
54,HandClap,53,53,20,Fitz And The Tantrums,2017-02-25
55,Seein' Red,56,55,7,Dustin Lynch,2017-02-25
56,I Got You,59,43,6,Bebe Rexha,2017-02-25
57,Used To This,54,14,14,Future Featuring Drake,2017-02-25
58,Star Of The Show,45,45,15,Thomas Rhett,2017-02-25
59,Play That Song,41,41,11,Train,2017-02-25
60,Party Monster,55,16,12,The Weeknd,2017-02-25
61,Despacito,61,44,4,Luis Fonsi Featuring Daddy Yankee,2017-02-25
62,Castle On The Hill,50,6,5,Ed Sheeran,2017-02-25
63,Think A Little Less,68,54,7,Michael Ray,2017-02-25
64,A Guy With A Girl,52,42,13,Blake Shelton,2017-02-25
65,Goosebumps,67,50,14,Travis Scott,2017-02-25
66,Sober Saturday Night,70,47,6,Chris Young Featuring Vince Gill,2017-02-25
67,Chantaje,65,51,13,Shakira Featuring Maluma,2017-02-25
68,My Old Man,120,68,1,Zac Brown Band,2017-02-25
69,Guys My Age,87,68,3,Hey Violet,2017-02-25
70,Sacrifices,120,70,1,Big Sean Featuring Migos,2017-02-25
71,Way Down We Go,63,54,7,Kaleo,2017-02-25
72,Call On Me,82,70,6,Starley,2017-02-25
73,Slippery,48,48,2,Migos Featuring Gucci Mane,2017-02-25
74,Halfway Off The Balcony,120,74,1,Big Sean,2017-02-25
75,Today,81,67,6,Brad Paisley,2017-02-25
76,Jump Out The Window,120,76,1,Big Sean,2017-02-25
77,Swang,76,33,8,Rae Sremmurd,2017-02-25
78,Kill A Word,79,71,9,Eric Church Featuring Rhiannon Giddens,2017-02-25
79,The Weekend,69,69,6,Brantley Gilbert,2017-02-25
80,Fast,86,60,3,Luke Bryan,2017-02-25
81,No Heart,73,43,16,21 Savage & Metro Boomin,2017-02-25
82,Not Nice,83,82,4,PARTYNEXTDOOR,2017-02-25
83,How Far I'll Go,77,56,10,Alessia Cara,2017-02-25
84,Any Ol' Barstool,95,62,3,Jason Aldean,2017-02-25
85,Selfish,78,51,14,PnB Rock,2017-02-25
86,Owe Me,120,86,1,Big Sean,2017-02-25
87,Beauty And The Beast,120,87,1,Ariana Grande & John Legend,2017-02-25
88,Wanna Be That Song,85,46,19,Brett Eldredge,2017-02-25
89,I Don't,120,89,1,Mariah Carey Featuring YG,2017-02-25
90,Road Less Traveled,80,69,3,Lauren Alaina,2017-02-25
91,80s Mercedes,89,74,13,Maren Morris,2017-02-25
92,How Far I'll Go,75,41,11,Auli'i Cravalho,2017-02-25
93,Now & Later,120,93,1,Sage The Gemini,2017-02-25
94,In Case You Didn't Know,120,51,1,Brett Young,2017-02-25
95,Look At Me!,120,95,1,XXXTENTACION,2017-02-25
96,OTW,92,71,8,DJ Luke Nasty,2017-02-25
97,Light,120,97,1,Big Sean Featuring Jeremih,2017-02-25
98,Redbone,94,48,11,Childish Gambino,2017-02-25
99,Some Kind Of Drug,100,97,2,G-Eazy Featuring Marc E. Bassy,2017-02-25
100,Kelly Price,58,58,2,Migos Featuring Travis Scott,2017-02-25
1,Shape Of You,2,1,4,Ed Sheeran,2017-02-18
2,Bad And Boujee,1,1,12,Migos Featuring Lil Uzi Vert,2017-02-18
3,I Don't Wanna Live Forever (Fifty Shades Darker),5,2,8,Zayn / Taylor Swift,2017-02-18
4,Bad Things,4,4,14,Machine Gun Kelly x Camila Cabello,2017-02-18
5,Closer,3,1,27,The Chainsmokers Featuring Halsey,2017-02-18
6,Don't Wanna Know,7,6,17,Maroon 5 Featuring Kendrick Lamar,2017-02-18
7,Starboy,8,1,20,The Weeknd Featuring Daft Punk,2017-02-18
8,Fake Love,9,8,15,Drake,2017-02-18
9,Black Beatles,6,1,21,Rae Sremmurd Featuring Gucci Mane,2017-02-18
10,Scars To Your Beautiful,10,8,23,Alessia Cara,2017-02-18
11,Paris,13,6,3,The Chainsmokers,2017-02-18
12,24K Magic,11,4,17,Bruno Mars,2017-02-18
13,Side To Side,12,4,23,Ariana Grande Featuring Nicki Minaj,2017-02-18
14,Love On The Brain,14,5,16,Rihanna,2017-02-18
15,Bounce Back,15,6,13,Big Sean,2017-02-18
16,I Feel It Coming,18,4,11,The Weeknd Featuring Daft Punk,2017-02-18
17,Caroline,17,11,22,Amine,2017-02-18
18,Let Me Love You,16,4,26,DJ Snake Featuring Justin Bieber,2017-02-18
19,T-Shirt,37,19,3,Migos,2017-02-18
20,All Time Low,19,16,17,Jon Bellion,2017-02-18
21,Mercy,21,15,20,Shawn Mendes,2017-02-18
22,Can't Stop The Feeling!,23,1,39,Justin Timberlake,2017-02-18
23,Heathens,22,2,33,twenty one pilots,2017-02-18
24,Rockabye,32,9,9,Clean Bandit Featuring Sean Paul & Anne-Marie,2017-02-18
25,This Town,24,20,19,Niall Horan,2017-02-18
26,Starving,20,12,27,Hailee Steinfeld & Grey Featuring Zedd,2017-02-18
